,ccp_alpha,criterion,learning_rate,loss,max_depth,max_features,n_estimators,subsample,validation_fraction,Accuracy
8015,0.0,friedman_mse,0.01,log_loss,,log2,1000,0.5,0.9,
8016,0.0,friedman_mse,0.01,log_loss,,log2,1000,1.0,0.01,
8017,0.0,friedman_mse,0.01,log_loss,,log2,1000,1.0,0.1,
8018,0.0,friedman_mse,0.01,log_loss,,log2,1000,1.0,0.9,
8019,0.0,friedman_mse,0.01,exponential,3.0,auto,10,0.1,0.01,
8020,0.0,friedman_mse,0.01,exponential,3.0,auto,10,0.1,0.1,
8021,0.0,friedman_mse,0.01,exponential,3.0,auto,10,0.1,0.9,
8022,0.0,friedman_mse,0.01,exponential,3.0,auto,10,0.5,0.01,
8023,0.0,friedman_mse,0.01,exponential,3.0,auto,10,0.5,0.1,
8024,0.0,friedman_mse,0.01,exponential,3.0,auto,10,0.5,0.9,
8025,0.0,friedman_mse,0.01,exponential,3.0,auto,10,1.0,0.01,
8026,0.0,friedman_mse,0.01,exponential,3.0,auto,10,1.0,0.1,
8027,0.0,friedman_mse,0.01,exponential,3.0,auto,10,1.0,0.9,
8028,0.0,friedman_mse,0.01,exponential,3.0,auto,100,0.1,0.01,
8029,0.0,friedman_mse,0.01,exponential,3.0,auto,100,0.1,0.1,
8030,0.0,friedman_mse,0.01,exponential,3.0,auto,100,0.1,0.9,
8031,0.0,friedman_mse,0.01,exponential,3.0,auto,100,0.5,0.01,
8032,0.0,friedman_mse,0.01,exponential,3.0,auto,100,0.5,0.1,
8033,0.0,friedman_mse,0.01,exponential,3.0,auto,100,0.5,0.9,
8034,0.0,friedman_mse,0.01,exponential,3.0,auto,100,1.0,0.01,
8035,0.0,friedman_mse,0.01,exponential,3.0,auto,100,1.0,0.1,
8036,0.0,friedman_mse,0.01,exponential,3.0,auto,100,1.0,0.9,
8037,0.0,friedman_mse,0.01,exponential,3.0,auto,1000,0.1,0.01,
8038,0.0,friedman_mse,0.01,exponential,3.0,auto,1000,0.1,0.1,
8039,0.0,friedman_mse,0.01,exponential,3.0,auto,1000,0.1,0.9,
8040,0.0,friedman_mse,0.01,exponential,3.0,auto,1000,0.5,0.01,
8041,0.0,friedman_mse,0.01,exponential,3.0,auto,1000,0.5,0.1,
8042,0.0,friedman_mse,0.01,exponential,3.0,auto,1000,0.5,0.9,
8043,0.0,friedman_mse,0.01,exponential,3.0,auto,1000,1.0,0.01,
8044,0.0,friedman_mse,0.01,exponential,3.0,auto,1000,1.0,0.1,
8045,0.0,friedman_mse,0.01,exponential,3.0,auto,1000,1.0,0.9,
8046,0.0,friedman_mse,0.01,exponential,3.0,sqrt,10,0.1,0.01,
8047,0.0,friedman_mse,0.01,exponential,3.0,sqrt,10,0.1,0.1,
8048,0.0,friedman_mse,0.01,exponential,3.0,sqrt,10,0.1,0.9,
8049,0.0,friedman_mse,0.01,exponential,3.0,sqrt,10,0.5,0.01,
8050,0.0,friedman_mse,0.01,exponential,3.0,sqrt,10,0.5,0.1,
8051,0.0,friedman_mse,0.01,exponential,3.0,sqrt,10,0.5,0.9,
8052,0.0,friedman_mse,0.01,exponential,3.0,sqrt,10,1.0,0.01,
8053,0.0,friedman_mse,0.01,exponential,3.0,sqrt,10,1.0,0.1,
8054,0.0,friedman_mse,0.01,exponential,3.0,sqrt,10,1.0,0.9,
8055,0.0,friedman_mse,0.01,exponential,3.0,sqrt,100,0.1,0.01,
8056,0.0,friedman_mse,0.01,exponential,3.0,sqrt,100,0.1,0.1,
8057,0.0,friedman_mse,0.01,exponential,3.0,sqrt,100,0.1,0.9,
8058,0.0,friedman_mse,0.01,exponential,3.0,sqrt,100,0.5,0.01,
8059,0.0,friedman_mse,0.01,exponential,3.0,sqrt,100,0.5,0.1,
8060,0.0,friedman_mse,0.01,exponential,3.0,sqrt,100,0.5,0.9,
8061,0.0,friedman_mse,0.01,exponential,3.0,sqrt,100,1.0,0.01,
8062,0.0,friedman_mse,0.01,exponential,3.0,sqrt,100,1.0,0.1,
8063,0.0,friedman_mse,0.01,exponential,3.0,sqrt,100,1.0,0.9,
8064,0.0,friedman_mse,0.01,exponential,3.0,sqrt,1000,0.1,0.01,
8065,0.0,friedman_mse,0.01,exponential,3.0,sqrt,1000,0.1,0.1,
8066,0.0,friedman_mse,0.01,exponential,3.0,sqrt,1000,0.1,0.9,
8067,0.0,friedman_mse,0.01,exponential,3.0,sqrt,1000,0.5,0.01,
8068,0.0,friedman_mse,0.01,exponential,3.0,sqrt,1000,0.5,0.1,
8069,0.0,friedman_mse,0.01,exponential,3.0,sqrt,1000,0.5,0.9,
8070,0.0,friedman_mse,0.01,exponential,3.0,sqrt,1000,1.0,0.01,
8071,0.0,friedman_mse,0.01,exponential,3.0,sqrt,1000,1.0,0.1,
8072,0.0,friedman_mse,0.01,exponential,3.0,sqrt,1000,1.0,0.9,
8073,0.0,friedman_mse,0.01,exponential,3.0,log2,10,0.1,0.01,
8074,0.0,friedman_mse,0.01,exponential,3.0,log2,10,0.1,0.1,
8075,0.0,friedman_mse,0.01,exponential,3.0,log2,10,0.1,0.9,
8076,0.0,friedman_mse,0.01,exponential,3.0,log2,10,0.5,0.01,
8077,0.0,friedman_mse,0.01,exponential,3.0,log2,10,0.5,0.1,
8078,0.0,friedman_mse,0.01,exponential,3.0,log2,10,0.5,0.9,
8079,0.0,friedman_mse,0.01,exponential,3.0,log2,10,1.0,0.01,
8080,0.0,friedman_mse,0.01,exponential,3.0,log2,10,1.0,0.1,
8081,0.0,friedman_mse,0.01,exponential,3.0,log2,10,1.0,0.9,
8082,0.0,friedman_mse,0.01,exponential,3.0,log2,100,0.1,0.01,
8083,0.0,friedman_mse,0.01,exponential,3.0,log2,100,0.1,0.1,
8084,0.0,friedman_mse,0.01,exponential,3.0,log2,100,0.1,0.9,
8085,0.0,friedman_mse,0.01,exponential,3.0,log2,100,0.5,0.01,
8086,0.0,friedman_mse,0.01,exponential,3.0,log2,100,0.5,0.1,
8087,0.0,friedman_mse,0.01,exponential,3.0,log2,100,0.5,0.9,
8088,0.0,friedman_mse,0.01,exponential,3.0,log2,100,1.0,0.01,
8089,0.0,friedman_mse,0.01,exponential,3.0,log2,100,1.0,0.1,
8090,0.0,friedman_mse,0.01,exponential,3.0,log2,100,1.0,0.9,
8091,0.0,friedman_mse,0.01,exponential,3.0,log2,1000,0.1,0.01,
8092,0.0,friedman_mse,0.01,exponential,3.0,log2,1000,0.1,0.1,
8093,0.0,friedman_mse,0.01,exponential,3.0,log2,1000,0.1,0.9,
8094,0.0,friedman_mse,0.01,exponential,3.0,log2,1000,0.5,0.01,
8095,0.0,friedman_mse,0.01,exponential,3.0,log2,1000,0.5,0.1,
8096,0.0,friedman_mse,0.01,exponential,3.0,log2,1000,0.5,0.9,
8097,0.0,friedman_mse,0.01,exponential,3.0,log2,1000,1.0,0.01,
8098,0.0,friedman_mse,0.01,exponential,3.0,log2,1000,1.0,0.1,
8099,0.0,friedman_mse,0.01,exponential,3.0,log2,1000,1.0,0.9,
8100,0.0,friedman_mse,0.01,exponential,10.0,auto,10,0.1,0.01,
8101,0.0,friedman_mse,0.01,exponential,10.0,auto,10,0.1,0.1,
8102,0.0,friedman_mse,0.01,exponential,10.0,auto,10,0.1,0.9,
8103,0.0,friedman_mse,0.01,exponential,10.0,auto,10,0.5,0.01,
8104,0.0,friedman_mse,0.01,exponential,10.0,auto,10,0.5,0.1,
8105,0.0,friedman_mse,0.01,exponential,10.0,auto,10,0.5,0.9,
8106,0.0,friedman_mse,0.01,exponential,10.0,auto,10,1.0,0.01,
8107,0.0,friedman_mse,0.01,exponential,10.0,auto,10,1.0,0.1,
8108,0.0,friedman_mse,0.01,exponential,10.0,auto,10,1.0,0.9,
8109,0.0,friedman_mse,0.01,exponential,10.0,auto,100,0.1,0.01,
8110,0.0,friedman_mse,0.01,exponential,10.0,auto,100,0.1,0.1,
8111,0.0,friedman_mse,0.01,exponential,10.0,auto,100,0.1,0.9,
8112,0.0,friedman_mse,0.01,exponential,10.0,auto,100,0.5,0.01,
8113,0.0,friedman_mse,0.01,exponential,10.0,auto,100,0.5,0.1,
8114,0.0,friedman_mse,0.01,exponential,10.0,auto,100,0.5,0.9,
8115,0.0,friedman_mse,0.01,exponential,10.0,auto,100,1.0,0.01,
8116,0.0,friedman_mse,0.01,exponential,10.0,auto,100,1.0,0.1,
8117,0.0,friedman_mse,0.01,exponential,10.0,auto,100,1.0,0.9,
8118,0.0,friedman_mse,0.01,exponential,10.0,auto,1000,0.1,0.01,
8119,0.0,friedman_mse,0.01,exponential,10.0,auto,1000,0.1,0.1,
8120,0.0,friedman_mse,0.01,exponential,10.0,auto,1000,0.1,0.9,
8121,0.0,friedman_mse,0.01,exponential,10.0,auto,1000,0.5,0.01,
8122,0.0,friedman_mse,0.01,exponential,10.0,auto,1000,0.5,0.1,
8123,0.0,friedman_mse,0.01,exponential,10.0,auto,1000,0.5,0.9,
8124,0.0,friedman_mse,0.01,exponential,10.0,auto,1000,1.0,0.01,
8125,0.0,friedman_mse,0.01,exponential,10.0,auto,1000,1.0,0.1,
8126,0.0,friedman_mse,0.01,exponential,10.0,auto,1000,1.0,0.9,
8127,0.0,friedman_mse,0.01,exponential,10.0,sqrt,10,0.1,0.01,
8128,0.0,friedman_mse,0.01,exponential,10.0,sqrt,10,0.1,0.1,
8129,0.0,friedman_mse,0.01,exponential,10.0,sqrt,10,0.1,0.9,
8130,0.0,friedman_mse,0.01,exponential,10.0,sqrt,10,0.5,0.01,
8131,0.0,friedman_mse,0.01,exponential,10.0,sqrt,10,0.5,0.1,
8132,0.0,friedman_mse,0.01,exponential,10.0,sqrt,10,0.5,0.9,
8133,0.0,friedman_mse,0.01,exponential,10.0,sqrt,10,1.0,0.01,
8134,0.0,friedman_mse,0.01,exponential,10.0,sqrt,10,1.0,0.1,
8135,0.0,friedman_mse,0.01,exponential,10.0,sqrt,10,1.0,0.9,
8136,0.0,friedman_mse,0.01,exponential,10.0,sqrt,100,0.1,0.01,
8137,0.0,friedman_mse,0.01,exponential,10.0,sqrt,100,0.1,0.1,
8138,0.0,friedman_mse,0.01,exponential,10.0,sqrt,100,0.1,0.9,
8139,0.0,friedman_mse,0.01,exponential,10.0,sqrt,100,0.5,0.01,
8140,0.0,friedman_mse,0.01,exponential,10.0,sqrt,100,0.5,0.1,
8141,0.0,friedman_mse,0.01,exponential,10.0,sqrt,100,0.5,0.9,
8142,0.0,friedman_mse,0.01,exponential,10.0,sqrt,100,1.0,0.01,
8143,0.0,friedman_mse,0.01,exponential,10.0,sqrt,100,1.0,0.1,
8144,0.0,friedman_mse,0.01,exponential,10.0,sqrt,100,1.0,0.9,
8145,0.0,friedman_mse,0.01,exponential,10.0,sqrt,1000,0.1,0.01,
8146,0.0,friedman_mse,0.01,exponential,10.0,sqrt,1000,0.1,0.1,
8147,0.0,friedman_mse,0.01,exponential,10.0,sqrt,1000,0.1,0.9,
8148,0.0,friedman_mse,0.01,exponential,10.0,sqrt,1000,0.5,0.01,
8149,0.0,friedman_mse,0.01,exponential,10.0,sqrt,1000,0.5,0.1,
8150,0.0,friedman_mse,0.01,exponential,10.0,sqrt,1000,0.5,0.9,
8151,0.0,friedman_mse,0.01,exponential,10.0,sqrt,1000,1.0,0.01,
8152,0.0,friedman_mse,0.01,exponential,10.0,sqrt,1000,1.0,0.1,
8153,0.0,friedman_mse,0.01,exponential,10.0,sqrt,1000,1.0,0.9,
8154,0.0,friedman_mse,0.01,exponential,10.0,log2,10,0.1,0.01,
8155,0.0,friedman_mse,0.01,exponential,10.0,log2,10,0.1,0.1,
8156,0.0,friedman_mse,0.01,exponential,10.0,log2,10,0.1,0.9,
8157,0.0,friedman_mse,0.01,exponential,10.0,log2,10,0.5,0.01,
8158,0.0,friedman_mse,0.01,exponential,10.0,log2,10,0.5,0.1,
8159,0.0,friedman_mse,0.01,exponential,10.0,log2,10,0.5,0.9,
8160,0.0,friedman_mse,0.01,exponential,10.0,log2,10,1.0,0.01,
8161,0.0,friedman_mse,0.01,exponential,10.0,log2,10,1.0,0.1,
8162,0.0,friedman_mse,0.01,exponential,10.0,log2,10,1.0,0.9,
8163,0.0,friedman_mse,0.01,exponential,10.0,log2,100,0.1,0.01,
8164,0.0,friedman_mse,0.01,exponential,10.0,log2,100,0.1,0.1,
8165,0.0,friedman_mse,0.01,exponential,10.0,log2,100,0.1,0.9,
8166,0.0,friedman_mse,0.01,exponential,10.0,log2,100,0.5,0.01,
8167,0.0,friedman_mse,0.01,exponential,10.0,log2,100,0.5,0.1,
8168,0.0,friedman_mse,0.01,exponential,10.0,log2,100,0.5,0.9,
8169,0.0,friedman_mse,0.01,exponential,10.0,log2,100,1.0,0.01,
8170,0.0,friedman_mse,0.01,exponential,10.0,log2,100,1.0,0.1,
8171,0.0,friedman_mse,0.01,exponential,10.0,log2,100,1.0,0.9,
8172,0.0,friedman_mse,0.01,exponential,10.0,log2,1000,0.1,0.01,
8173,0.0,friedman_mse,0.01,exponential,10.0,log2,1000,0.1,0.1,
8174,0.0,friedman_mse,0.01,exponential,10.0,log2,1000,0.1,0.9,
8175,0.0,friedman_mse,0.01,exponential,10.0,log2,1000,0.5,0.01,
8176,0.0,friedman_mse,0.01,exponential,10.0,log2,1000,0.5,0.1,
8177,0.0,friedman_mse,0.01,exponential,10.0,log2,1000,0.5,0.9,
8178,0.0,friedman_mse,0.01,exponential,10.0,log2,1000,1.0,0.01,
8179,0.0,friedman_mse,0.01,exponential,10.0,log2,1000,1.0,0.1,
8180,0.0,friedman_mse,0.01,exponential,10.0,log2,1000,1.0,0.9,
8181,0.0,friedman_mse,0.01,exponential,,auto,10,0.1,0.01,
8182,0.0,friedman_mse,0.01,exponential,,auto,10,0.1,0.1,
8183,0.0,friedman_mse,0.01,exponential,,auto,10,0.1,0.9,
8184,0.0,friedman_mse,0.01,exponential,,auto,10,0.5,0.01,
8185,0.0,friedman_mse,0.01,exponential,,auto,10,0.5,0.1,
8186,0.0,friedman_mse,0.01,exponential,,auto,10,0.5,0.9,
8187,0.0,friedman_mse,0.01,exponential,,auto,10,1.0,0.01,
8188,0.0,friedman_mse,0.01,exponential,,auto,10,1.0,0.1,
8189,0.0,friedman_mse,0.01,exponential,,auto,10,1.0,0.9,
8190,0.0,friedman_mse,0.01,exponential,,auto,100,0.1,0.01,
8191,0.0,friedman_mse,0.01,exponential,,auto,100,0.1,0.1,
8192,0.0,friedman_mse,0.01,exponential,,auto,100,0.1,0.9,
8193,0.0,friedman_mse,0.01,exponential,,auto,100,0.5,0.01,
8194,0.0,friedman_mse,0.01,exponential,,auto,100,0.5,0.1,
8195,0.0,friedman_mse,0.01,exponential,,auto,100,0.5,0.9,
8196,0.0,friedman_mse,0.01,exponential,,auto,100,1.0,0.01,
8197,0.0,friedman_mse,0.01,exponential,,auto,100,1.0,0.1,
8198,0.0,friedman_mse,0.01,exponential,,auto,100,1.0,0.9,
8199,0.0,friedman_mse,0.01,exponential,,auto,1000,0.1,0.01,
8200,0.0,friedman_mse,0.01,exponential,,auto,1000,0.1,0.1,
8201,0.0,friedman_mse,0.01,exponential,,auto,1000,0.1,0.9,
8202,0.0,friedman_mse,0.01,exponential,,auto,1000,0.5,0.01,
8203,0.0,friedman_mse,0.01,exponential,,auto,1000,0.5,0.1,
8204,0.0,friedman_mse,0.01,exponential,,auto,1000,0.5,0.9,
8205,0.0,friedman_mse,0.01,exponential,,auto,1000,1.0,0.01,
8206,0.0,friedman_mse,0.01,exponential,,auto,1000,1.0,0.1,
8207,0.0,friedman_mse,0.01,exponential,,auto,1000,1.0,0.9,
8208,0.0,friedman_mse,0.01,exponential,,sqrt,10,0.1,0.01,
8209,0.0,friedman_mse,0.01,exponential,,sqrt,10,0.1,0.1,
8210,0.0,friedman_mse,0.01,exponential,,sqrt,10,0.1,0.9,
8211,0.0,friedman_mse,0.01,exponential,,sqrt,10,0.5,0.01,
8212,0.0,friedman_mse,0.01,exponential,,sqrt,10,0.5,0.1,
8213,0.0,friedman_mse,0.01,exponential,,sqrt,10,0.5,0.9,
8214,0.0,friedman_mse,0.01,exponential,,sqrt,10,1.0,0.01,
8215,0.0,friedman_mse,0.01,exponential,,sqrt,10,1.0,0.1,
8216,0.0,friedman_mse,0.01,exponential,,sqrt,10,1.0,0.9,
8217,0.0,friedman_mse,0.01,exponential,,sqrt,100,0.1,0.01,
8218,0.0,friedman_mse,0.01,exponential,,sqrt,100,0.1,0.1,
8219,0.0,friedman_mse,0.01,exponential,,sqrt,100,0.1,0.9,
8220,0.0,friedman_mse,0.01,exponential,,sqrt,100,0.5,0.01,
8221,0.0,friedman_mse,0.01,exponential,,sqrt,100,0.5,0.1,
8222,0.0,friedman_mse,0.01,exponential,,sqrt,100,0.5,0.9,
8223,0.0,friedman_mse,0.01,exponential,,sqrt,100,1.0,0.01,
8224,0.0,friedman_mse,0.01,exponential,,sqrt,100,1.0,0.1,
8225,0.0,friedman_mse,0.01,exponential,,sqrt,100,1.0,0.9,
8226,0.0,friedman_mse,0.01,exponential,,sqrt,1000,0.1,0.01,
8227,0.0,friedman_mse,0.01,exponential,,sqrt,1000,0.1,0.1,
8228,0.0,friedman_mse,0.01,exponential,,sqrt,1000,0.1,0.9,
8229,0.0,friedman_mse,0.01,exponential,,sqrt,1000,0.5,0.01,
8230,0.0,friedman_mse,0.01,exponential,,sqrt,1000,0.5,0.1,
8231,0.0,friedman_mse,0.01,exponential,,sqrt,1000,0.5,0.9,
8232,0.0,friedman_mse,0.01,exponential,,sqrt,1000,1.0,0.01,
8233,0.0,friedman_mse,0.01,exponential,,sqrt,1000,1.0,0.1,
8234,0.0,friedman_mse,0.01,exponential,,sqrt,1000,1.0,0.9,
8235,0.0,friedman_mse,0.01,exponential,,log2,10,0.1,0.01,
8236,0.0,friedman_mse,0.01,exponential,,log2,10,0.1,0.1,
8237,0.0,friedman_mse,0.01,exponential,,log2,10,0.1,0.9,
8238,0.0,friedman_mse,0.01,exponential,,log2,10,0.5,0.01,
8239,0.0,friedman_mse,0.01,exponential,,log2,10,0.5,0.1,
8240,0.0,friedman_mse,0.01,exponential,,log2,10,0.5,0.9,
8241,0.0,friedman_mse,0.01,exponential,,log2,10,1.0,0.01,
8242,0.0,friedman_mse,0.01,exponential,,log2,10,1.0,0.1,
8243,0.0,friedman_mse,0.01,exponential,,log2,10,1.0,0.9,
8244,0.0,friedman_mse,0.01,exponential,,log2,100,0.1,0.01,
8245,0.0,friedman_mse,0.01,exponential,,log2,100,0.1,0.1,
8246,0.0,friedman_mse,0.01,exponential,,log2,100,0.1,0.9,
8247,0.0,friedman_mse,0.01,exponential,,log2,100,0.5,0.01,
8248,0.0,friedman_mse,0.01,exponential,,log2,100,0.5,0.1,
8249,0.0,friedman_mse,0.01,exponential,,log2,100,0.5,0.9,
8250,0.0,friedman_mse,0.01,exponential,,log2,100,1.0,0.01,
8251,0.0,friedman_mse,0.01,exponential,,log2,100,1.0,0.1,
8252,0.0,friedman_mse,0.01,exponential,,log2,100,1.0,0.9,
8253,0.0,friedman_mse,0.01,exponential,,log2,1000,0.1,0.01,
8254,0.0,friedman_mse,0.01,exponential,,log2,1000,0.1,0.1,
8255,0.0,friedman_mse,0.01,exponential,,log2,1000,0.1,0.9,
8256,0.0,friedman_mse,0.01,exponential,,log2,1000,0.5,0.01,
8257,0.0,friedman_mse,0.01,exponential,,log2,1000,0.5,0.1,
8258,0.0,friedman_mse,0.01,exponential,,log2,1000,0.5,0.9,
8259,0.0,friedman_mse,0.01,exponential,,log2,1000,1.0,0.01,
8260,0.0,friedman_mse,0.01,exponential,,log2,1000,1.0,0.1,
8261,0.0,friedman_mse,0.01,exponential,,log2,1000,1.0,0.9,
8262,0.0,friedman_mse,0.1,log_loss,3.0,auto,10,0.1,0.01,
8263,0.0,friedman_mse,0.1,log_loss,3.0,auto,10,0.1,0.1,
8264,0.0,friedman_mse,0.1,log_loss,3.0,auto,10,0.1,0.9,
8265,0.0,friedman_mse,0.1,log_loss,3.0,auto,10,0.5,0.01,
8266,0.0,friedman_mse,0.1,log_loss,3.0,auto,10,0.5,0.1,
8267,0.0,friedman_mse,0.1,log_loss,3.0,auto,10,0.5,0.9,
8268,0.0,friedman_mse,0.1,log_loss,3.0,auto,10,1.0,0.01,
8269,0.0,friedman_mse,0.1,log_loss,3.0,auto,10,1.0,0.1,
8270,0.0,friedman_mse,0.1,log_loss,3.0,auto,10,1.0,0.9,
8271,0.0,friedman_mse,0.1,log_loss,3.0,auto,100,0.1,0.01,
8272,0.0,friedman_mse,0.1,log_loss,3.0,auto,100,0.1,0.1,
8273,0.0,friedman_mse,0.1,log_loss,3.0,auto,100,0.1,0.9,
8274,0.0,friedman_mse,0.1,log_loss,3.0,auto,100,0.5,0.01,
8275,0.0,friedman_mse,0.1,log_loss,3.0,auto,100,0.5,0.1,
8276,0.0,friedman_mse,0.1,log_loss,3.0,auto,100,0.5,0.9,
8277,0.0,friedman_mse,0.1,log_loss,3.0,auto,100,1.0,0.01,
8278,0.0,friedman_mse,0.1,log_loss,3.0,auto,100,1.0,0.1,
8279,0.0,friedman_mse,0.1,log_loss,3.0,auto,100,1.0,0.9,
8280,0.0,friedman_mse,0.1,log_loss,3.0,auto,1000,0.1,0.01,
8281,0.0,friedman_mse,0.1,log_loss,3.0,auto,1000,0.1,0.1,
8282,0.0,friedman_mse,0.1,log_loss,3.0,auto,1000,0.1,0.9,
8283,0.0,friedman_mse,0.1,log_loss,3.0,auto,1000,0.5,0.01,
8284,0.0,friedman_mse,0.1,log_loss,3.0,auto,1000,0.5,0.1,
8285,0.0,friedman_mse,0.1,log_loss,3.0,auto,1000,0.5,0.9,
8286,0.0,friedman_mse,0.1,log_loss,3.0,auto,1000,1.0,0.01,
8287,0.0,friedman_mse,0.1,log_loss,3.0,auto,1000,1.0,0.1,
8288,0.0,friedman_mse,0.1,log_loss,3.0,auto,1000,1.0,0.9,
8289,0.0,friedman_mse,0.1,log_loss,3.0,sqrt,10,0.1,0.01,
8290,0.0,friedman_mse,0.1,log_loss,3.0,sqrt,10,0.1,0.1,
8291,0.0,friedman_mse,0.1,log_loss,3.0,sqrt,10,0.1,0.9,
8292,0.0,friedman_mse,0.1,log_loss,3.0,sqrt,10,0.5,0.01,
8293,0.0,friedman_mse,0.1,log_loss,3.0,sqrt,10,0.5,0.1,
8294,0.0,friedman_mse,0.1,log_loss,3.0,sqrt,10,0.5,0.9,
8295,0.0,friedman_mse,0.1,log_loss,3.0,sqrt,10,1.0,0.01,
8296,0.0,friedman_mse,0.1,log_loss,3.0,sqrt,10,1.0,0.1,
8297,0.0,friedman_mse,0.1,log_loss,3.0,sqrt,10,1.0,0.9,
8298,0.0,friedman_mse,0.1,log_loss,3.0,sqrt,100,0.1,0.01,
8299,0.0,friedman_mse,0.1,log_loss,3.0,sqrt,100,0.1,0.1,
8300,0.0,friedman_mse,0.1,log_loss,3.0,sqrt,100,0.1,0.9,
8301,0.0,friedman_mse,0.1,log_loss,3.0,sqrt,100,0.5,0.01,
8302,0.0,friedman_mse,0.1,log_loss,3.0,sqrt,100,0.5,0.1,
8303,0.0,friedman_mse,0.1,log_loss,3.0,sqrt,100,0.5,0.9,
8304,0.0,friedman_mse,0.1,log_loss,3.0,sqrt,100,1.0,0.01,
8305,0.0,friedman_mse,0.1,log_loss,3.0,sqrt,100,1.0,0.1,
8306,0.0,friedman_mse,0.1,log_loss,3.0,sqrt,100,1.0,0.9,
8307,0.0,friedman_mse,0.1,log_loss,3.0,sqrt,1000,0.1,0.01,
8308,0.0,friedman_mse,0.1,log_loss,3.0,sqrt,1000,0.1,0.1,
8309,0.0,friedman_mse,0.1,log_loss,3.0,sqrt,1000,0.1,0.9,
8310,0.0,friedman_mse,0.1,log_loss,3.0,sqrt,1000,0.5,0.01,
8311,0.0,friedman_mse,0.1,log_loss,3.0,sqrt,1000,0.5,0.1,
8312,0.0,friedman_mse,0.1,log_loss,3.0,sqrt,1000,0.5,0.9,
8313,0.0,friedman_mse,0.1,log_loss,3.0,sqrt,1000,1.0,0.01,
8314,0.0,friedman_mse,0.1,log_loss,3.0,sqrt,1000,1.0,0.1,
8315,0.0,friedman_mse,0.1,log_loss,3.0,sqrt,1000,1.0,0.9,
8316,0.0,friedman_mse,0.1,log_loss,3.0,log2,10,0.1,0.01,
8317,0.0,friedman_mse,0.1,log_loss,3.0,log2,10,0.1,0.1,
8318,0.0,friedman_mse,0.1,log_loss,3.0,log2,10,0.1,0.9,
8319,0.0,friedman_mse,0.1,log_loss,3.0,log2,10,0.5,0.01,
8320,0.0,friedman_mse,0.1,log_loss,3.0,log2,10,0.5,0.1,
8321,0.0,friedman_mse,0.1,log_loss,3.0,log2,10,0.5,0.9,
8322,0.0,friedman_mse,0.1,log_loss,3.0,log2,10,1.0,0.01,
8323,0.0,friedman_mse,0.1,log_loss,3.0,log2,10,1.0,0.1,
8324,0.0,friedman_mse,0.1,log_loss,3.0,log2,10,1.0,0.9,
8325,0.0,friedman_mse,0.1,log_loss,3.0,log2,100,0.1,0.01,
8326,0.0,friedman_mse,0.1,log_loss,3.0,log2,100,0.1,0.1,
8327,0.0,friedman_mse,0.1,log_loss,3.0,log2,100,0.1,0.9,
8328,0.0,friedman_mse,0.1,log_loss,3.0,log2,100,0.5,0.01,
8329,0.0,friedman_mse,0.1,log_loss,3.0,log2,100,0.5,0.1,
8330,0.0,friedman_mse,0.1,log_loss,3.0,log2,100,0.5,0.9,
8331,0.0,friedman_mse,0.1,log_loss,3.0,log2,100,1.0,0.01,
8332,0.0,friedman_mse,0.1,log_loss,3.0,log2,100,1.0,0.1,
8333,0.0,friedman_mse,0.1,log_loss,3.0,log2,100,1.0,0.9,
8334,0.0,friedman_mse,0.1,log_loss,3.0,log2,1000,0.1,0.01,
8335,0.0,friedman_mse,0.1,log_loss,3.0,log2,1000,0.1,0.1,
8336,0.0,friedman_mse,0.1,log_loss,3.0,log2,1000,0.1,0.9,
8337,0.0,friedman_mse,0.1,log_loss,3.0,log2,1000,0.5,0.01,
8338,0.0,friedman_mse,0.1,log_loss,3.0,log2,1000,0.5,0.1,
8339,0.0,friedman_mse,0.1,log_loss,3.0,log2,1000,0.5,0.9,
8340,0.0,friedman_mse,0.1,log_loss,3.0,log2,1000,1.0,0.01,
8341,0.0,friedman_mse,0.1,log_loss,3.0,log2,1000,1.0,0.1,
8342,0.0,friedman_mse,0.1,log_loss,3.0,log2,1000,1.0,0.9,
8343,0.0,friedman_mse,0.1,log_loss,10.0,auto,10,0.1,0.01,
8344,0.0,friedman_mse,0.1,log_loss,10.0,auto,10,0.1,0.1,
8345,0.0,friedman_mse,0.1,log_loss,10.0,auto,10,0.1,0.9,
8346,0.0,friedman_mse,0.1,log_loss,10.0,auto,10,0.5,0.01,
8347,0.0,friedman_mse,0.1,log_loss,10.0,auto,10,0.5,0.1,
8348,0.0,friedman_mse,0.1,log_loss,10.0,auto,10,0.5,0.9,
8349,0.0,friedman_mse,0.1,log_loss,10.0,auto,10,1.0,0.01,
8350,0.0,friedman_mse,0.1,log_loss,10.0,auto,10,1.0,0.1,
8351,0.0,friedman_mse,0.1,log_loss,10.0,auto,10,1.0,0.9,
8352,0.0,friedman_mse,0.1,log_loss,10.0,auto,100,0.1,0.01,
8353,0.0,friedman_mse,0.1,log_loss,10.0,auto,100,0.1,0.1,
8354,0.0,friedman_mse,0.1,log_loss,10.0,auto,100,0.1,0.9,
8355,0.0,friedman_mse,0.1,log_loss,10.0,auto,100,0.5,0.01,
8356,0.0,friedman_mse,0.1,log_loss,10.0,auto,100,0.5,0.1,
8357,0.0,friedman_mse,0.1,log_loss,10.0,auto,100,0.5,0.9,
8358,0.0,friedman_mse,0.1,log_loss,10.0,auto,100,1.0,0.01,
