,activation,alpha,hidden_layer_sizes,learning_rate,learning_rate_init,max_iter,solver,Accuracy
336,logistic,0.0001,"(20,)",adaptive,0.01,100,adam,0.7709206848357792
337,relu,10.0,"(20,)",constant,0.1,1000,sgd,0.7709206848357791
338,tanh,10.0,"(100,)",constant,0.01,1000,adam,0.7709206848357791
339,tanh,10.0,"(100,)",invscaling,0.01,1000,adam,0.7709206848357791
340,tanh,10.0,"(100,)",adaptive,0.01,100,adam,0.7709206848357791
341,tanh,10.0,"(100,)",constant,0.01,200,adam,0.7709206848357791
342,tanh,10.0,"(100,)",invscaling,0.01,200,adam,0.7709206848357791
343,tanh,10.0,"(100,)",adaptive,0.01,1000,adam,0.7709206848357791
344,tanh,10.0,"(100,)",invscaling,0.01,100,adam,0.7709206848357791
345,relu,10.0,"(20,)",constant,0.1,200,sgd,0.7709206848357791
346,tanh,10.0,"(100,)",adaptive,0.01,200,adam,0.7709206848357791
347,tanh,10.0,"(100,)",constant,0.01,100,adam,0.7709206848357791
348,relu,10.0,"(20,)",constant,0.001,1000,adam,0.7708770090845563
349,relu,10.0,"(20,)",invscaling,0.001,1000,adam,0.7708770090845563
350,relu,10.0,"(20,)",adaptive,0.001,1000,adam,0.7708770090845563
351,tanh,1.0,"(100,)",adaptive,0.01,100,sgd,0.7687805730258561
352,relu,1e-05,"(100,)",adaptive,0.1,1000,sgd,0.7687805730258561
353,identity,1.0,"(20,)",constant,0.001,1000,adam,0.7687805730258561
354,identity,1.0,"(20,)",adaptive,0.001,1000,adam,0.7687805730258561
355,identity,1.0,"(20,)",invscaling,0.001,1000,adam,0.7687805730258561
356,relu,0.0001,"(100,)",adaptive,0.1,1000,sgd,0.7687805730258561
357,relu,0.1,"(100,)",constant,0.1,1000,sgd,0.7687805730258561
358,tanh,1.0,"(100,)",constant,0.01,100,sgd,0.7687805730258561
359,relu,1.0,"(100,)",adaptive,1.0,1000,sgd,0.7687368972746331
360,identity,0.001,"(100,)",adaptive,0.001,1000,sgd,0.7687368972746331
361,logistic,0.0001,"(100,)",invscaling,0.01,100,adam,0.7687368972746331
362,relu,1.0,"(100,)",constant,0.001,200,adam,0.7687368972746331
363,logistic,0.0001,"(100,)",adaptive,0.01,100,adam,0.7687368972746331
364,logistic,0.0001,"(100,)",constant,0.01,100,adam,0.7687368972746331
365,identity,1.0,"(20,)",adaptive,0.1,100,sgd,0.7687368972746331
366,identity,1e-05,"(100,)",adaptive,0.001,1000,sgd,0.7687368972746331
367,logistic,0.001,"(100,)",adaptive,0.01,100,adam,0.7687368972746331
368,identity,0.01,"(100,)",adaptive,0.001,1000,sgd,0.7687368972746331
369,identity,1.0,"(20,)",constant,0.1,100,sgd,0.7687368972746331
370,relu,1.0,"(100,)",invscaling,0.001,200,adam,0.7687368972746331
371,identity,0.01,"(100,)",constant,0.001,1000,sgd,0.7687368972746331
372,relu,1.0,"(100,)",adaptive,0.001,200,adam,0.7687368972746331
373,logistic,0.001,"(100,)",invscaling,0.01,100,adam,0.7687368972746331
374,identity,0.001,"(100,)",constant,0.001,1000,sgd,0.7687368972746331
375,identity,1.0,"(20,)",invscaling,0.01,100,adam,0.7687368972746331
376,logistic,0.001,"(100,)",constant,0.01,100,adam,0.7687368972746331
377,identity,1.0,"(20,)",constant,0.01,100,adam,0.7687368972746331
378,logistic,1e-05,"(100,)",constant,0.01,100,adam,0.7687368972746331
379,identity,1.0,"(20,)",adaptive,0.01,100,adam,0.7687368972746331
380,identity,0.0001,"(100,)",constant,0.001,1000,sgd,0.7687368972746331
381,identity,0.0001,"(100,)",adaptive,0.001,1000,sgd,0.7687368972746331
382,logistic,1e-05,"(100,)",invscaling,0.01,100,adam,0.7687368972746331
383,identity,1e-05,"(100,)",constant,0.001,1000,sgd,0.7687368972746331
384,logistic,1e-05,"(100,)",adaptive,0.01,100,adam,0.7687368972746331
385,identity,0.1,"(100,)",constant,0.001,1000,sgd,0.7687368972746331
386,identity,0.1,"(100,)",adaptive,0.001,1000,sgd,0.7687368972746331
387,relu,10.0,"(20,)",constant,1.0,200,lbfgs,0.7686932215234102
388,relu,10.0,"(20,)",invscaling,0.0001,200,lbfgs,0.7686932215234102
389,relu,10.0,"(20,)",adaptive,0.1,200,lbfgs,0.7686932215234102
390,relu,0.001,"(10, 30, 10)",constant,0.01,100,sgd,0.7686932215234102
391,relu,10.0,"(20,)",adaptive,0.0001,200,lbfgs,0.7686932215234102
392,relu,10.0,"(20,)",constant,0.01,200,lbfgs,0.7686932215234102
393,relu,10.0,"(20,)",invscaling,1.0,200,lbfgs,0.7686932215234102
394,relu,10.0,"(20,)",adaptive,0.01,200,lbfgs,0.7686932215234102
395,relu,0.1,"(10, 30, 10)",constant,0.01,100,sgd,0.7686932215234102
396,relu,10.0,"(20,)",adaptive,10.0,200,lbfgs,0.7686932215234102
397,relu,0.0001,"(10, 30, 10)",constant,0.01,100,sgd,0.7686932215234102
398,relu,0.01,"(10, 30, 10)",constant,0.01,100,sgd,0.7686932215234102
399,relu,10.0,"(20,)",adaptive,1.0,200,lbfgs,0.7686932215234102
400,relu,10.0,"(20,)",constant,0.1,200,lbfgs,0.7686932215234102
401,tanh,10.0,"(100,)",adaptive,0.001,1000,sgd,0.7686932215234102
402,relu,10.0,"(20,)",invscaling,10.0,200,lbfgs,0.7686932215234102
403,relu,10.0,"(20,)",constant,10.0,200,lbfgs,0.7686932215234102
404,relu,1e-05,"(10, 30, 10)",adaptive,0.01,100,sgd,0.7686932215234102
405,relu,0.0001,"(10, 30, 10)",adaptive,0.01,100,sgd,0.7686932215234102
406,relu,10.0,"(20,)",invscaling,0.001,200,lbfgs,0.7686932215234102
407,relu,10.0,"(20,)",invscaling,0.1,200,lbfgs,0.7686932215234102
408,relu,10.0,"(20,)",invscaling,0.01,200,lbfgs,0.7686932215234102
409,tanh,10.0,"(100,)",constant,0.001,1000,sgd,0.7686932215234102
410,relu,10.0,"(20,)",constant,0.0001,200,lbfgs,0.7686932215234102
411,relu,1e-05,"(10, 30, 10)",constant,0.01,100,sgd,0.7686932215234102
412,relu,0.1,"(10, 30, 10)",adaptive,0.01,100,sgd,0.7686932215234102
413,relu,0.001,"(10, 30, 10)",adaptive,0.01,100,sgd,0.7686932215234102
414,relu,0.01,"(10, 30, 10)",adaptive,0.01,100,sgd,0.7686932215234102
415,relu,10.0,"(20,)",adaptive,0.001,200,lbfgs,0.7686932215234102
416,relu,10.0,"(20,)",constant,0.001,200,lbfgs,0.7686932215234102
417,identity,1.0,"(100,)",adaptive,0.001,100,adam,0.7686932215234101
418,identity,1.0,"(100,)",invscaling,0.001,100,adam,0.7686932215234101
419,identity,1.0,"(100,)",constant,0.001,100,adam,0.7686932215234101
420,logistic,0.1,"(100,)",constant,0.01,1000,sgd,0.7686932215234101
421,logistic,0.1,"(100,)",adaptive,0.01,1000,sgd,0.7686932215234101
422,tanh,10.0,"(20,)",invscaling,0.1,200,adam,0.7686495457721874
423,tanh,10.0,"(20,)",constant,0.1,1000,adam,0.7686495457721874
424,tanh,10.0,"(20,)",adaptive,0.1,100,adam,0.7686495457721874
425,tanh,10.0,"(20,)",constant,0.1,200,adam,0.7686495457721874
426,tanh,10.0,"(20,)",adaptive,0.1,1000,adam,0.7686495457721874
427,tanh,10.0,"(20,)",invscaling,0.1,100,adam,0.7686495457721874
428,tanh,10.0,"(20,)",constant,0.1,100,adam,0.7686495457721874
429,tanh,10.0,"(20,)",invscaling,0.1,1000,adam,0.7686495457721874
430,tanh,10.0,"(20,)",adaptive,0.1,200,adam,0.7686495457721874
431,tanh,0.01,"(100,)",constant,0.001,200,adam,0.7686495457721872
432,logistic,1.0,"(100,)",constant,0.1,200,sgd,0.7686495457721872
433,tanh,1e-05,"(100,)",invscaling,0.001,200,adam,0.7686495457721872
434,tanh,0.01,"(100,)",constant,0.1,100,sgd,0.7686495457721872
435,identity,1.0,"(10, 30, 10)",adaptive,0.001,1000,sgd,0.7686495457721872
436,logistic,1.0,"(100,)",constant,0.1,1000,sgd,0.7686495457721872
437,tanh,0.001,"(100,)",invscaling,0.001,200,adam,0.7686495457721872
438,tanh,0.0001,"(100,)",adaptive,0.001,200,adam,0.7686495457721872
439,tanh,0.01,"(100,)",adaptive,0.1,100,sgd,0.7686495457721872
440,tanh,0.001,"(100,)",adaptive,0.001,200,adam,0.7686495457721872
441,tanh,0.001,"(100,)",constant,0.001,200,adam,0.7686495457721872
442,identity,1.0,"(10, 30, 10)",constant,0.001,1000,sgd,0.7686495457721872
443,tanh,1e-05,"(100,)",adaptive,0.001,200,adam,0.7686495457721872
444,tanh,0.0001,"(100,)",invscaling,0.001,200,adam,0.7686495457721872
445,tanh,0.01,"(100,)",adaptive,0.001,200,adam,0.7686495457721872
446,tanh,0.0001,"(100,)",constant,0.001,200,adam,0.7686495457721872
447,tanh,0.01,"(100,)",invscaling,0.001,200,adam,0.7686495457721872
448,tanh,1e-05,"(100,)",constant,0.001,200,adam,0.7686495457721872
449,logistic,0.001,"(100,)",invscaling,0.001,1000,adam,0.7686058700209644
450,logistic,1e-05,"(100,)",adaptive,0.001,1000,adam,0.7686058700209644
451,identity,10.0,"(10, 30, 10)",adaptive,0.1,1000,sgd,0.7686058700209644
452,tanh,10.0,"(20,)",constant,0.001,1000,sgd,0.7686058700209644
453,tanh,10.0,"(20,)",adaptive,0.001,1000,sgd,0.7686058700209644
454,logistic,0.001,"(100,)",constant,0.001,1000,adam,0.7686058700209644
455,logistic,0.001,"(100,)",adaptive,0.001,1000,adam,0.7686058700209644
456,logistic,1.0,"(20,)",adaptive,0.01,1000,sgd,0.7686058700209644
457,logistic,0.0001,"(100,)",invscaling,0.001,1000,adam,0.7686058700209644
458,logistic,0.0001,"(100,)",constant,0.001,1000,adam,0.7686058700209644
459,identity,10.0,"(10, 30, 10)",adaptive,0.1,200,sgd,0.7686058700209644
460,identity,10.0,"(10, 30, 10)",adaptive,0.1,100,sgd,0.7686058700209644
461,logistic,1e-05,"(100,)",constant,0.001,1000,adam,0.7686058700209644
462,logistic,0.0001,"(100,)",adaptive,0.001,1000,adam,0.7686058700209644
463,logistic,1e-05,"(100,)",invscaling,0.001,1000,adam,0.7686058700209644
464,identity,10.0,"(10, 30, 10)",invscaling,0.001,100,adam,0.7685621942697415
465,identity,10.0,"(10, 30, 10)",adaptive,0.001,100,adam,0.7685621942697415
466,identity,10.0,"(10, 30, 10)",constant,0.001,100,adam,0.7685621942697415
467,relu,10.0,"(20,)",invscaling,0.01,100,adam,0.7685621942697414
468,relu,10.0,"(20,)",constant,0.1,100,sgd,0.7685621942697414
469,relu,10.0,"(20,)",constant,0.01,100,adam,0.7685621942697414
470,relu,10.0,"(20,)",adaptive,0.01,100,adam,0.7685621942697414
471,relu,1e-05,"(100,)",adaptive,0.1,200,sgd,0.7664657582110412
472,relu,0.1,"(100,)",constant,0.1,200,sgd,0.7664657582110412
473,relu,0.1,"(100,)",constant,0.0001,1000,adam,0.7664657582110412
474,tanh,1.0,"(100,)",adaptive,0.001,1000,sgd,0.7664657582110412
475,relu,0.001,"(100,)",constant,0.1,200,sgd,0.7664657582110412
476,relu,0.1,"(100,)",adaptive,0.0001,1000,adam,0.7664657582110412
477,tanh,1.0,"(100,)",constant,0.001,1000,sgd,0.7664657582110412
478,relu,1e-05,"(100,)",constant,0.1,200,sgd,0.7664657582110412
479,relu,0.001,"(100,)",adaptive,0.1,200,sgd,0.7664657582110412
480,relu,0.001,"(100,)",adaptive,0.1,1000,sgd,0.7664657582110412
481,relu,0.1,"(100,)",invscaling,0.0001,1000,adam,0.7664657582110412
482,relu,0.01,"(100,)",adaptive,0.1,1000,sgd,0.7664657582110412
483,relu,0.1,"(100,)",adaptive,0.1,1000,sgd,0.7664657582110412
484,relu,0.1,"(100,)",adaptive,0.1,200,sgd,0.7664657582110412
485,identity,0.1,"(100,)",constant,0.01,200,sgd,0.7664220824598184
486,relu,0.01,"(100,)",invscaling,0.0001,1000,adam,0.7664220824598184
487,tanh,0.1,"(100,)",adaptive,0.01,200,sgd,0.7664220824598184
488,relu,0.01,"(100,)",constant,0.0001,1000,adam,0.7664220824598184
489,relu,1e-05,"(100,)",adaptive,0.0001,1000,adam,0.7664220824598184
490,tanh,10.0,"(100,)",constant,0.0001,100,lbfgs,0.7664220824598184
491,relu,0.001,"(100,)",invscaling,0.0001,1000,adam,0.7664220824598184
492,relu,1e-05,"(100,)",invscaling,0.0001,1000,adam,0.7664220824598184
493,identity,1.0,"(20,)",adaptive,0.01,1000,sgd,0.7664220824598184
494,identity,0.001,"(100,)",adaptive,0.01,200,sgd,0.7664220824598184
495,relu,1e-05,"(100,)",constant,0.0001,1000,adam,0.7664220824598184
496,tanh,10.0,"(100,)",constant,0.001,100,lbfgs,0.7664220824598184
497,relu,0.001,"(100,)",constant,0.1,1000,sgd,0.7664220824598184
498,identity,0.001,"(100,)",constant,0.01,200,sgd,0.7664220824598184
499,identity,0.1,"(100,)",adaptive,0.01,200,sgd,0.7664220824598184
500,tanh,10.0,"(100,)",constant,0.01,100,lbfgs,0.7664220824598184
501,relu,0.0001,"(100,)",invscaling,0.0001,1000,adam,0.7664220824598184
502,tanh,10.0,"(100,)",invscaling,0.0001,100,lbfgs,0.7664220824598184
503,tanh,10.0,"(100,)",constant,10.0,100,lbfgs,0.7664220824598184
504,tanh,10.0,"(100,)",invscaling,0.001,100,lbfgs,0.7664220824598184
505,tanh,10.0,"(100,)",invscaling,0.01,100,lbfgs,0.7664220824598184
506,relu,0.001,"(100,)",constant,0.0001,1000,adam,0.7664220824598184
507,tanh,10.0,"(100,)",invscaling,0.1,100,lbfgs,0.7664220824598184
508,tanh,10.0,"(100,)",constant,1.0,100,lbfgs,0.7664220824598184
509,tanh,10.0,"(100,)",invscaling,1.0,100,lbfgs,0.7664220824598184
510,identity,0.0001,"(100,)",adaptive,0.01,200,sgd,0.7664220824598184
511,tanh,10.0,"(100,)",constant,0.1,100,lbfgs,0.7664220824598184
512,tanh,10.0,"(100,)",invscaling,10.0,100,lbfgs,0.7664220824598184
513,identity,0.01,"(100,)",adaptive,0.01,200,sgd,0.7664220824598184
514,tanh,10.0,"(100,)",adaptive,0.0001,100,lbfgs,0.7664220824598184
515,identity,1e-05,"(100,)",constant,0.01,200,sgd,0.7664220824598184
516,relu,0.0001,"(100,)",adaptive,0.0001,1000,adam,0.7664220824598184
517,tanh,10.0,"(100,)",adaptive,0.001,100,lbfgs,0.7664220824598184
518,tanh,0.1,"(100,)",constant,0.01,200,sgd,0.7664220824598184
519,tanh,10.0,"(100,)",adaptive,10.0,100,lbfgs,0.7664220824598184
520,tanh,10.0,"(100,)",adaptive,1.0,100,lbfgs,0.7664220824598184
521,identity,1.0,"(20,)",constant,0.01,1000,sgd,0.7664220824598184
522,tanh,10.0,"(100,)",adaptive,0.1,100,lbfgs,0.7664220824598184
523,relu,0.0001,"(100,)",constant,0.0001,1000,adam,0.7664220824598184
524,tanh,10.0,"(100,)",adaptive,0.01,100,lbfgs,0.7664220824598184
525,relu,0.01,"(100,)",adaptive,0.0001,1000,adam,0.7664220824598184
526,identity,0.0001,"(100,)",constant,0.01,200,sgd,0.7664220824598184
527,identity,1e-05,"(100,)",adaptive,0.01,200,sgd,0.7664220824598184
528,identity,0.01,"(100,)",constant,0.01,200,sgd,0.7664220824598184
529,relu,0.001,"(100,)",adaptive,0.0001,1000,adam,0.7664220824598184
530,identity,0.01,"(100,)",constant,0.001,200,sgd,0.7664220824598182
531,identity,0.0001,"(100,)",adaptive,0.001,200,sgd,0.7664220824598182
532,identity,0.1,"(100,)",constant,0.001,200,sgd,0.7664220824598182
533,identity,0.1,"(100,)",adaptive,0.001,200,sgd,0.7664220824598182
534,identity,0.0001,"(100,)",constant,0.001,200,sgd,0.7664220824598182
535,identity,0.01,"(100,)",adaptive,0.001,200,sgd,0.7664220824598182
536,identity,0.001,"(100,)",constant,0.001,200,sgd,0.7664220824598182
537,identity,0.001,"(100,)",adaptive,0.001,200,sgd,0.7664220824598182
538,identity,1e-05,"(100,)",adaptive,0.001,200,sgd,0.7664220824598182
539,identity,1e-05,"(100,)",constant,0.001,200,sgd,0.7664220824598182
540,identity,1.0,"(100,)",adaptive,0.001,200,sgd,0.7664220824598182
541,identity,1.0,"(100,)",constant,0.001,200,sgd,0.7664220824598182
542,identity,1.0,"(100,)",adaptive,0.0001,1000,adam,0.7663784067085954
543,identity,1.0,"(100,)",invscaling,0.0001,1000,adam,0.7663784067085954
544,logistic,0.0001,"(100,)",constant,0.1,200,sgd,0.7663784067085954
545,logistic,0.001,"(100,)",constant,0.1,200,sgd,0.7663784067085954
546,logistic,0.0001,"(100,)",adaptive,0.1,200,sgd,0.7663784067085954
547,logistic,1e-05,"(100,)",adaptive,0.1,200,sgd,0.7663784067085954
548,identity,1.0,"(100,)",constant,0.0001,1000,adam,0.7663784067085954
549,logistic,1e-05,"(100,)",constant,0.1,200,sgd,0.7663784067085954
550,logistic,0.01,"(100,)",constant,0.1,200,sgd,0.7663784067085954
551,logistic,0.01,"(100,)",adaptive,0.1,200,sgd,0.7663784067085954
552,tanh,10.0,"(100,)",constant,0.01,100,sgd,0.7663784067085954
553,logistic,0.001,"(100,)",adaptive,0.1,200,sgd,0.7663784067085954
554,tanh,10.0,"(100,)",adaptive,0.01,100,sgd,0.7663784067085954
555,relu,1.0,"(100,)",adaptive,1.0,200,sgd,0.7663784067085954
556,logistic,1.0,"(20,)",constant,0.1,100,sgd,0.7663347309573725
557,logistic,0.01,"(20,)",adaptive,0.01,200,adam,0.7663347309573725
558,logistic,0.01,"(20,)",invscaling,0.01,200,adam,0.7663347309573725
559,relu,0.0001,"(10, 30, 10)",constant,0.001,1000,sgd,0.7663347309573725
560,tanh,10.0,"(10, 30, 10)",adaptive,0.01,200,adam,0.7663347309573725
561,relu,0.001,"(10, 30, 10)",constant,0.001,1000,sgd,0.7663347309573725
562,logistic,0.1,"(20,)",adaptive,0.001,1000,adam,0.7663347309573725
563,relu,0.0001,"(10, 30, 10)",adaptive,0.001,1000,sgd,0.7663347309573725
564,relu,0.01,"(10, 30, 10)",adaptive,0.001,1000,sgd,0.7663347309573725
565,tanh,10.0,"(10, 30, 10)",invscaling,0.01,1000,adam,0.7663347309573725
566,tanh,10.0,"(10, 30, 10)",invscaling,0.01,200,adam,0.7663347309573725
567,logistic,1.0,"(20,)",adaptive,0.1,100,sgd,0.7663347309573725
568,tanh,10.0,"(10, 30, 10)",constant,0.01,1000,adam,0.7663347309573725
569,relu,0.01,"(10, 30, 10)",constant,0.001,1000,sgd,0.7663347309573725
570,relu,1e-05,"(10, 30, 10)",constant,0.001,1000,sgd,0.7663347309573725
571,tanh,10.0,"(10, 30, 10)",constant,0.01,200,adam,0.7663347309573725
572,tanh,10.0,"(10, 30, 10)",adaptive,0.1,200,sgd,0.7663347309573725
573,logistic,0.1,"(20,)",invscaling,0.001,1000,adam,0.7663347309573725
574,tanh,10.0,"(10, 30, 10)",adaptive,0.1,1000,sgd,0.7663347309573725
575,relu,0.1,"(10, 30, 10)",constant,0.001,1000,sgd,0.7663347309573725
576,relu,1e-05,"(10, 30, 10)",adaptive,0.001,1000,sgd,0.7663347309573725
577,tanh,10.0,"(10, 30, 10)",adaptive,0.01,1000,adam,0.7663347309573725
578,relu,0.001,"(10, 30, 10)",adaptive,0.001,1000,sgd,0.7663347309573725
579,logistic,0.1,"(20,)",constant,0.001,1000,adam,0.7663347309573725
580,logistic,1.0,"(100,)",constant,1.0,200,sgd,0.7663347309573725
581,logistic,0.01,"(20,)",constant,0.01,200,adam,0.7663347309573725
582,relu,0.1,"(10, 30, 10)",adaptive,0.001,1000,sgd,0.7663347309573725
583,logistic,1.0,"(100,)",constant,1.0,1000,sgd,0.7663347309573725
584,relu,10.0,"(100,)",invscaling,0.001,1000,adam,0.7662910552061496
585,logistic,1.0,"(100,)",constant,0.001,1000,adam,0.7662910552061496
586,identity,10.0,"(10, 30, 10)",constant,0.01,200,adam,0.7662910552061496
587,relu,10.0,"(100,)",constant,0.001,1000,adam,0.7662910552061496
588,tanh,10.0,"(20,)",constant,0.01,100,sgd,0.7662910552061496
589,identity,10.0,"(10, 30, 10)",invscaling,0.01,200,adam,0.7662910552061496
590,logistic,1.0,"(100,)",invscaling,0.001,1000,adam,0.7662910552061496
591,logistic,1.0,"(100,)",adaptive,0.001,1000,adam,0.7662910552061496
592,relu,10.0,"(20,)",adaptive,0.1,1000,sgd,0.7662910552061496
593,identity,10.0,"(10, 30, 10)",constant,0.01,1000,sgd,0.7662910552061496
594,relu,10.0,"(20,)",adaptive,0.1,200,sgd,0.7662910552061496
595,identity,10.0,"(10, 30, 10)",adaptive,0.01,1000,sgd,0.7662910552061496
596,logistic,1.0,"(20,)",constant,0.01,1000,sgd,0.7662910552061496
597,identity,10.0,"(10, 30, 10)",adaptive,0.01,200,adam,0.7662910552061496
598,tanh,10.0,"(20,)",adaptive,0.01,100,sgd,0.7662910552061496
599,relu,10.0,"(100,)",adaptive,0.001,1000,adam,0.7662910552061496
600,tanh,0.0001,"(100,)",adaptive,0.1,100,sgd,0.7662910552061495
601,tanh,0.0001,"(100,)",constant,0.1,100,sgd,0.7662910552061495
602,tanh,0.001,"(100,)",constant,0.1,100,sgd,0.7662910552061495
603,tanh,0.001,"(100,)",adaptive,0.1,100,sgd,0.7662910552061495
604,tanh,10.0,"(10, 30, 10)",constant,0.01,1000,sgd,0.7662910552061495
605,relu,10.0,"(100,)",constant,0.01,200,sgd,0.7662910552061495
606,tanh,1e-05,"(100,)",adaptive,0.1,100,sgd,0.7662910552061495
607,relu,10.0,"(100,)",adaptive,0.01,200,sgd,0.7662910552061495
608,tanh,1e-05,"(100,)",constant,0.1,100,sgd,0.7662910552061495
609,identity,10.0,"(10, 30, 10)",constant,0.1,100,sgd,0.7662473794549267
610,relu,1.0,"(20,)",adaptive,0.1,100,adam,0.7662473794549267
611,tanh,10.0,"(10, 30, 10)",constant,0.01,200,sgd,0.7662473794549267
612,logistic,0.01,"(20,)",invscaling,0.01,100,adam,0.7662473794549267
613,relu,1.0,"(20,)",adaptive,0.1,200,adam,0.7662473794549267
614,relu,1.0,"(20,)",adaptive,0.1,1000,adam,0.7662473794549267
615,relu,1.0,"(20,)",invscaling,0.1,1000,adam,0.7662473794549267
616,tanh,10.0,"(10, 30, 10)",adaptive,0.01,200,sgd,0.7662473794549267
617,relu,1.0,"(20,)",invscaling,0.1,200,adam,0.7662473794549267
618,relu,1.0,"(20,)",invscaling,0.1,100,adam,0.7662473794549267
619,logistic,0.01,"(20,)",constant,0.01,100,adam,0.7662473794549267
620,identity,10.0,"(10, 30, 10)",constant,0.1,1000,sgd,0.7662473794549267
621,relu,1.0,"(20,)",constant,0.1,1000,adam,0.7662473794549267
622,identity,10.0,"(10, 30, 10)",constant,0.1,200,sgd,0.7662473794549267
623,relu,1.0,"(20,)",constant,0.1,200,adam,0.7662473794549267
624,logistic,0.01,"(20,)",adaptive,0.01,100,adam,0.7662473794549267
625,relu,1.0,"(20,)",constant,0.1,100,adam,0.7662473794549267
626,relu,10.0,"(100,)",adaptive,1.0,100,sgd,0.7662473794549266
627,relu,10.0,"(100,)",adaptive,1.0,200,sgd,0.7662473794549266
628,identity,10.0,"(10, 30, 10)",constant,0.01,100,sgd,0.7662473794549266
629,relu,10.0,"(20,)",constant,0.01,200,adam,0.7662473794549266
630,relu,10.0,"(20,)",adaptive,0.01,1000,adam,0.7662473794549266
631,relu,10.0,"(20,)",adaptive,0.01,200,adam,0.7662473794549266
632,identity,10.0,"(10, 30, 10)",adaptive,0.01,100,sgd,0.7662473794549266
633,relu,10.0,"(100,)",adaptive,1.0,1000,sgd,0.7662473794549266
634,tanh,10.0,"(20,)",adaptive,0.01,200,sgd,0.7662473794549266
635,relu,10.0,"(20,)",constant,0.001,1000,sgd,0.7662473794549266
636,tanh,10.0,"(20,)",constant,0.01,200,sgd,0.7662473794549266
637,relu,10.0,"(20,)",constant,0.01,1000,adam,0.7662473794549266
638,relu,10.0,"(20,)",invscaling,0.01,1000,adam,0.7662473794549266
639,relu,10.0,"(20,)",invscaling,0.01,200,adam,0.7662473794549266
640,relu,10.0,"(20,)",adaptive,0.001,1000,sgd,0.7662473794549266
641,tanh,1.0,"(20,)",invscaling,0.01,1000,adam,0.7662037037037037
642,tanh,1.0,"(20,)",constant,0.01,1000,adam,0.7662037037037037
643,identity,10.0,"(10, 30, 10)",invscaling,0.1,200,adam,0.7662037037037037
644,tanh,1.0,"(20,)",adaptive,0.01,1000,adam,0.7662037037037037
645,identity,10.0,"(10, 30, 10)",constant,0.1,200,adam,0.7662037037037037
646,identity,10.0,"(10, 30, 10)",invscaling,0.1,100,adam,0.7662037037037037
647,identity,10.0,"(10, 30, 10)",constant,0.1,100,adam,0.7662037037037037
648,identity,10.0,"(10, 30, 10)",adaptive,0.1,200,adam,0.7662037037037037
649,identity,10.0,"(10, 30, 10)",constant,0.1,1000,adam,0.7662037037037037
650,identity,10.0,"(10, 30, 10)",invscaling,0.1,1000,adam,0.7662037037037037
651,identity,10.0,"(10, 30, 10)",adaptive,0.1,100,adam,0.7662037037037037
652,identity,10.0,"(10, 30, 10)",adaptive,0.1,1000,adam,0.7662037037037037
653,tanh,1.0,"(20,)",constant,0.1,100,sgd,0.766116352201258
654,tanh,1.0,"(20,)",adaptive,0.1,100,sgd,0.766116352201258
655,relu,1.0,"(20,)",adaptive,0.01,100,adam,0.7641946191474493
656,relu,0.001,"(100,)",constant,0.01,200,sgd,0.7641946191474493
